id	dep_code	publish	title	note	url	url_link	wikipedia	wikipedia_url	wikipedia_url_link	publish_en	title_en	url_en	url_en_link	site_language
64	120	総合文化研究科・教養学部 駒場博物館	第一高等学校ホームページ　[駒場博物館]	一高同窓会解散に伴い、駒場博物館が一高同窓会ホームページをアーカイブし公開しているサイトです。	http://museum.c.u-tokyo.ac.jp/d-archive.html	http://museum.c.u-tokyo.ac.jp/d-archive.html	旧制一高は、旧制高等学校の中でも早い時期に創設されたナンバースクールの先駆けであり、1886年（明治19年）に、日本の近代国家建設のため必要な人材の育成を目的として第一高等中学校として創設された。	https://ja.wikipedia.org/wiki/%E7%AC%AC%E4%B8%80%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1_(%E6%97%A7%E5%88%B8)	https://ja.wikipedia.org/wiki/%E7%AC%AC%E4%B8%80%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1_(%E6%97%A7%E5%88%B8)	Graduate School of Arts and Sciences / College of Arts and Sciences Komaba Museum	Homepage of the First High School (Ichiko), Tokyo[Komaba Museum]	http://museum.c.u-tokyo.ac.jp/d-archive.html	http://museum.c.u-tokyo.ac.jp/d-archive.html	Japanese
65	120	総合文化研究科・教養学部 駒場博物館	美術博物館資料　銅鏡　[駒場博物館]	駒場博物館による「美術博物館資料集3　銅鏡」が公開されています。	http://museum.c.u-tokyo.ac.jp/publication.html	http://museum.c.u-tokyo.ac.jp/publication.html				Graduate School of Arts and Sciences / College of Arts and Sciences Komaba Museum	Bronze Mirror, Komaba Museum 	http://museum.c.u-tokyo.ac.jp/publication.html	http://museum.c.u-tokyo.ac.jp/publication.html	Japanese
66	120	総合文化研究科・教養学部 駒場博物館	美術博物館資料　米内山庸夫コレクション（瓦）　[駒場博物館]	駒場博物館による「美術博物館資料集4　米内山庸夫コレクション（瓦）」が公開されています。	http://museum.c.u-tokyo.ac.jp/publication.html	http://museum.c.u-tokyo.ac.jp/publication.html				Graduate School of Arts and Sciences / College of Arts and Sciences Komaba Museum	Shingles, Yonaiyama Tsuneo Collection, Komaba Museum 	http://museum.c.u-tokyo.ac.jp/publication.html	http://museum.c.u-tokyo.ac.jp/publication.html	Japanese
67	120	総合文化研究科・教養学部 駒場博物館	美術博物館資料　ユネスコ作成　レオナルド・ダ・ヴィンチ複製素描画コレクション　[駒場博物館]	駒場博物館による「美術博物館資料集5　ユネスコ作成　レオナルド・ダ・ヴィンチ複製素描画コレクション」が公開されています。	http://museum.c.u-tokyo.ac.jp/publication.html	http://museum.c.u-tokyo.ac.jp/publication.html				Graduate School of Arts and Sciences / College of Arts and Sciences Komaba Museum	Copy of Sketches (Commissioned by UNESCO) by Leonardo Da Vinci, Komaba Museum	http://museum.c.u-tokyo.ac.jp/publication.html	http://museum.c.u-tokyo.ac.jp/publication.html	Japanese
68	120	総合文化研究科・教養学部 駒場博物館	美術博物館資料　第一高等学校歴史画資料　[駒場博物館]	駒場博物館による「美術博物館資料集6　第一高等学校歴史画資料」が公開されています。	http://museum.c.u-tokyo.ac.jp/publication.html	http://museum.c.u-tokyo.ac.jp/publication.html				Graduate School of Arts and Sciences / College of Arts and Sciences Komaba Museum	Historical Images of the First High School (Ichiko), Tokyo, Komaba Museum	http://museum.c.u-tokyo.ac.jp/publication.html	http://museum.c.u-tokyo.ac.jp/publication.html	Japanese
69	120	総合文化研究科・教養学部附属 教養教育高度化機構	ようこそ駒場へ　[総合文化研究科・教養学部附属 教養教育高度化機構]	新入生向け広報ビデオ「ようこそ駒場へ」（動画）の公開サイトです。	http://www.c.u-tokyo.ac.jp/info/about/videos/	http://www.c.u-tokyo.ac.jp/info/about/videos/				Graduate School of Arts and Sciences / College of Arts and Sciences Komaba Organization for Educational Excellence (KOMEX)	Welcome to Komaba [College of Arts and Sciences Komaba Organization for Educational Excellence (KOMEX)]	http://www.c.u-tokyo.ac.jp/info/about/videos/	http://www.c.u-tokyo.ac.jp/info/about/videos/	Japanese
70	120	総合文化研究科・教養学部附属 教養教育高度化機構	学術俯瞰講義　[総合文化研究科・教養学部附属 教養教育高度化機構]	教養学部1, 2年生のために開講している学術俯瞰講義の関連資料の公開サイトです。一部、過去の講義を視聴することができます。	http://www.gfk.c.u-tokyo.ac.jp/	http://www.gfk.c.u-tokyo.ac.jp/				Graduate School of Arts and Sciences / College of Arts and Sciences Komaba Organization for Educational Excellence (KOMEX)	Global Focus on Knowledge [College of Arts and Sciences Komaba Organization for Educational Excellence (KOMEX)]	http://www.gfk.c.u-tokyo.ac.jp/?lang=en	http://www.gfk.c.u-tokyo.ac.jp/?lang=en	
72	120	総合文化研究科・教養学部附属 教養教育高度化機構自然科学教育高度化部門	Web教科書　[総合文化研究科・教養学部附属 教養教育高度化機構自然科学教育高度化部門]	教養学部理科一類向けの教科書「生命科学（英語版）」、「文系のための生命科学・第2版」「理系総合のための生命科学・第2版（英語版）」のウェブ版公開するサイトです。	http://www.adves.c.u-tokyo.ac.jp/archive/	http://www.adves.c.u-tokyo.ac.jp/archive/				Graduate School of Arts and Sciences / College of Arts and Sciences Komaba Organization for Educational Excellence (KOMEX)	Online textbook [College of Arts and Sciences Komaba Organization for Educational Excellence (KOMEX)]	http://www.adves.c.u-tokyo.ac.jp/en/archive2/	http://www.adves.c.u-tokyo.ac.jp/en/archive2/	
73	120	教養学部国文・漢文学部会	教養学部国文・漢文学部会所蔵　黒木文庫	旧制東京高等学校教授である黒木勘蔵氏(1882-1930)が収集した、約3千点から成る近世演劇書のコレクションを公開するサイトです。	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/kuroki/page/home	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/kuroki/page/home	黒木勘蔵（くろき かんぞう、1882年9月10日 ‐ 1930年10月8日）は、日本近世文学研究者。長野県諏訪郡玉川村（茅野市）出身。旧制諏訪中学（長野県諏訪清陵高等学校）、長野師範学校を経て、1908年早稲田大学卒。高野辰之の下で、東京音楽学校邦楽調査部で近世邦楽を研究、のち早稲田大学文学部講師。1925年東京高等師範学校教授。浄瑠璃および元禄歌舞伎を研究。	https://ja.wikipedia.org/wiki/%E9%BB%92%E6%9C%A8%E5%8B%98%E8%94%B5	https://ja.wikipedia.org/wiki/%E9%BB%92%E6%9C%A8%E5%8B%98%E8%94%B5	Graduate School of Arts and Sciences / College of Arts and Sciences	Digital Kuroki Kanzo Collection	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/kuroki/page/home	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/kuroki/page/home	Japanese
75	130	教育学研究科・教育学部	大学経営政策研究 　[教育学研究科・教育学部]	大学経営・政策コースの研究紀要「大学経営政策研究」の公開サイトです。専任教員や大学院生・修了生等による学術研究論文や修士論文の概要が掲載されています。	http://ump.p.u-tokyo.ac.jp/journal/	http://ump.p.u-tokyo.ac.jp/journal/				Graduate School of Education / Faculty of Education	The Journal of Management and Policy in Higher Education [Faculty of Education]	http://ump.p.u-tokyo.ac.jp/journal/	http://ump.p.u-tokyo.ac.jp/journal/	Japanese
76	130	教育学研究科心理教育相談室	東京大学大学院教育学研究科心理教育相談室年報	教育学研究科心理教育相談室の年報の公開サイトです。	http://www.p.u-tokyo.ac.jp/soudan/070nenpo/00index.html	http://www.p.u-tokyo.ac.jp/soudan/070nenpo/00index.html				Graduate School of Education (Shinri Kyoiku Sodanshitsu)	Annual Report [Graduate School of Education (Psychological Counselling Center)]	http://www.p.u-tokyo.ac.jp/soudan/070nenpo/00index.html	http://www.p.u-tokyo.ac.jp/soudan/070nenpo/00index.html	Japanese
77	130	教育学研究科附属バリアフリー教育開発研究センター	バリアフリー教育開発研究センター活動報告	教育学研究科附属バリアフリー教育開発研究センターの活動報告の公開サイトです。	http://www.p.u-tokyo.ac.jp/cbfe/data/report/	http://www.p.u-tokyo.ac.jp/cbfe/data/report/				Graduate School of Education / Faculty of Education Center for Barrier-Free Education	Annual Report of Center for Barrier-Free Education	http://www.p.u-tokyo.ac.jp/cbfe/data/report/	http://www.p.u-tokyo.ac.jp/cbfe/data/report/	Japanese
78	130	大学経営・政策研究センター	大学経営・政策研究センター　調査研究	大学経営・政策研究センターによる調査研究の公開サイトです。「高校生の進路についての調査」「全国大学生調査」「大学教育についての職業人調査」「全国大学事務職員調査」「全国大学教員調査」「上級管理職調査」の調査結果が公開されています。	http://ump.p.u-tokyo.ac.jp/crump/cat77/	http://ump.p.u-tokyo.ac.jp/crump/cat77/				Department of University Management and Policy Studies	Research and Study [Department of University Management and Policy Studies]	http://ump.p.u-tokyo.ac.jp/crump/cat77/	http://ump.p.u-tokyo.ac.jp/crump/cat77/	Japanese
79	130	教育学研究科附属学校教育高度化・効果検証センター	若手研究者育成プロジェクト　ワーキングペーパー　[教育学研究科附属学校教育高度化・効果検証センター]	教育学部　学校教育高度化・効果検証センターが発行する、若手研究者育成プロジェクトのワーキングペーパーの公開サイトです。	http://www.schoolexcellence.p.u-tokyo.ac.jp/works/	http://www.schoolexcellence.p.u-tokyo.ac.jp/works/				Graduate School of Education / Faculty of Education Center for Advanced School Education and Evidence-Based Research (CASEER)	Young Scholar Training Program Working Paper [Faculty of Education Center for Advanced School Education and Evidence-Based Research (CASEER)]	http://www.schoolexcellence.p.u-tokyo.ac.jp/works/	http://www.schoolexcellence.p.u-tokyo.ac.jp/works/	Japanese
80	150	数理科学研究科	高木貞治先生自筆ノート	日本最初の世界的な数学者といわれる東京帝國大学名誉教授 高木貞治氏（1875-1960）の自筆講義ノートの公開サイトです。	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/takagi/	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/takagi/	高木 貞治（たかぎ ていじ、1875年（明治8年）4月21日 - 1960年（昭和35年）2月28日）は、日本の数学者。東京帝国大学教授。第1回フィールズ賞選考委員。文化勲章受章。	https://ja.wikipedia.org/wiki/%E9%AB%98%E6%9C%A8%E8%B2%9E%E6%B2%BB	https://ja.wikipedia.org/wiki/%E9%AB%98%E6%9C%A8%E8%B2%9E%E6%B2%BB	Graduate School of Mathematical Sciences	Takagi Teiji Lecture Notebooks	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/takagi/	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/takagi/	Japanese
81	150	数理科学研究科	数理科学研究科所蔵の幾何学模型	数理科学研究科が所有する、幾何学模型を紹介するサイトです	https://www.ms.u-tokyo.ac.jp/models/	https://www.ms.u-tokyo.ac.jp/models/				Graduate School of Mathematical Sciences	Collection of Mathematical Models [Graduate School of Mathematical Sciences]	https://www.ms.u-tokyo.ac.jp/models/	https://www.ms.u-tokyo.ac.jp/models/	
82	180	情報学環・学際情報学府	Web版小野秀雄コレクション	情報学環の貴重資料である小野秀雄コレクションより「瓦版」「新聞錦絵」「錦絵」を閲覧できます。	http://www.lib.iii.u-tokyo.ac.jp/collection/ono.html	http://www.lib.iii.u-tokyo.ac.jp/collection/ono.html	小野 秀雄（おの ひでお、1885年8月14日 - 1977年7月18日）は、日本のジャーナリズム研究、マス・コミュニケーション研究の先駆者であり[1][2]、「新聞学」の名による斯学の確立に貢献した。新聞記者を経験した後、大学院に進んだ。研究者としては戦前から戦後にかけて東京帝国大学〜東京大学、および上智大学に所属した。	https://ja.wikipedia.org/wiki/%E5%B0%8F%E9%87%8E%E7%A7%80%E9%9B%84	https://ja.wikipedia.org/wiki/%E5%B0%8F%E9%87%8E%E7%A7%80%E9%9B%84	Graduate School of Interdisciplinary Information Studies	Ono Hideo Collection	http://www.lib.iii.u-tokyo.ac.jp/collection/ono.html	http://www.lib.iii.u-tokyo.ac.jp/collection/ono.html	Japanese
83	180	情報学環・学際情報学府	Web Gallery情報学環所蔵貴重資料	情報学環所蔵貴重資料の一部を閲覧できるサイトです。（「小野秀雄コレクション」（かわら版、新聞錦絵、錦絵）「戦時ポスター」（第一次世界大戦期プロパガンダ・ポスターコレクション 、日本戦時ポスター）より抜粋。）	http://www.lib.iii.u-tokyo.ac.jp/collection/wg-index.html	http://www.lib.iii.u-tokyo.ac.jp/collection/wg-index.html				Graduate School of Interdisciplinary Information Studies	Web Gallery. Special Collection of the Interfaculty Initiative in Information Studies Library	http://www.lib.iii.u-tokyo.ac.jp/collection/wg-index.html	http://www.lib.iii.u-tokyo.ac.jp/collection/wg-index.html	Japanese
84	210	地震研究所	地震研究所図書室特別資料データベース	地震研究所図書室特別資料室に収蔵されている和古書類、ジョン・ミルン手紙類などのコレクション目録。順次電子化されており、画像を閲覧することができます。このほか地震史料「大日本地震史料」「増訂大日本地震史料」「日本地震史料」「新収日本地震史料」なども、このデータベースで公開しています。	https://wwweic.eri.u-tokyo.ac.jp/tokubetsu/	https://wwweic.eri.u-tokyo.ac.jp/tokubetsu/				Earthquake Research Institute	Special Collections of Earthquake Research Institute	https://wwweic.eri.u-tokyo.ac.jp/tokubetsu/	https://wwweic.eri.u-tokyo.ac.jp/tokubetsu/	Japanese
87	220	東洋文化研究所	アラビア語写本ダイバーコレクションデータベース	ドイツのイスラーム研究者ハンス・ダイバー氏が収集した、アラビア語を中心としたイスラーム関連写本の公開サイトです。	http://ricasdb.ioc.u-tokyo.ac.jp/daiber/db_index.html	http://ricasdb.ioc.u-tokyo.ac.jp/daiber/db_index.html				Institute for Advanced Studies on Asia	Daiber Collection Database. The Arabic Manuscripts in the Daiber Collection	http://ricasdb.ioc.u-tokyo.ac.jp/daiber/db_index_eng.html	http://ricasdb.ioc.u-tokyo.ac.jp/daiber/db_index_eng.html	
88	220	東洋文化研究所	南アジア・サンスクリット語写本データべース	総合図書館の貴重書に指定されているサンスクリット写本の公開サイトです。	http://utlsktms.ioc.u-tokyo.ac.jp/	http://utlsktms.ioc.u-tokyo.ac.jp/				Institute for Advanced Studies on Asia	South Asia, Sanskrit Manuscripts Database	http://utlsktms.ioc.u-tokyo.ac.jp/	http://utlsktms.ioc.u-tokyo.ac.jp/	Japanese
89	220	東洋文化研究所	明代図像資料三才圖會データベース	「三才図会」（一百六巻）のデータベースです。資料に収録された物の名称などで検索することができます。	http://kande0.ioc.u-tokyo.ac.jp/kande/oki/_t4-e8zy.html	http://kande0.ioc.u-tokyo.ac.jp/kande/oki/_t4-e8zy.html	三才図会（さんさいずえ）は、絵を主体とした中国の類書。明の万暦35年（1607年）に完成し、1609年に出版された。王圻（おうき）とその次男の王思義によって編纂された。全106巻から構成される。	https://ja.wikipedia.org/wiki/%E4%B8%89%E6%89%8D%E5%9B%B3%E4%BC%9A	https://ja.wikipedia.org/wiki/%E4%B8%89%E6%89%8D%E5%9B%B3%E4%BC%9A	Institute for Advanced Studies on Asia	Database of Images in ""Sancai Tuhui"": An Illustrated Encyclopedia in the Ming Dynasty 	http://kande0.ioc.u-tokyo.ac.jp/kande/oki/_t4-e8zy.html	http://kande0.ioc.u-tokyo.ac.jp/kande/oki/_t4-e8zy.html	Japanese
90	220	東洋文化研究所	雙紅堂文庫全文影像資料庫	長澤規矩也氏の旧蔵書で、主に中国明清時代の戯曲小説類を集めた雙紅堂文庫のデータベースです。	http://hong.ioc.u-tokyo.ac.jp/	http://hong.ioc.u-tokyo.ac.jp/	長沢 規矩也（ながさわ きくや、1902年（明治35年）5月14日 - 1980年（昭和55年）11月21日）は、日本の中国文学者、書誌学者。号は静あん。書斎号は学書言志軒。神奈川県生まれ。東京帝国大学支那文学科卒業。第一高等学校教授ののち、1932年（昭和7年）、法政大学講師、1940年（同15年）、教授。1937年（昭和12年）、『新撰漢和辞典』を刊行し、以後も長く漢和辞典の編纂を行う（これらは長沢漢和と呼ばれる）ほか、漢籍の編纂、書籍目録、書誌学、図書学などで、多数の著作を残した。伝統的な漢和辞典の部首検索の不合理を指摘し、自らの辞書においては、なるべく見た目の字形から部首が分かるように、新たな部首を新設したり、所属する部首を変更した。ほかに、国鉄を批判し独自の旅行法を伝授する一般向け書籍をいくつか出している。第二次世界大戦後も、「支那」の呼称は悪くないとして論陣を張った。没後に著作集を出版した汲古書院は、その創業に大きく関与している。	https://ja.wikipedia.org/wiki/%E9%95%B7%E6%B2%A2%E8%A6%8F%E7%9F%A9%E4%B9%9F	https://ja.wikipedia.org/wiki/%E9%95%B7%E6%B2%A2%E8%A6%8F%E7%9F%A9%E4%B9%9F	Institute for Advanced Studies on Asia	Full-text Database of the Sokodo Collection	http://hong.ioc.u-tokyo.ac.jp/	http://hong.ioc.u-tokyo.ac.jp/	Japanese
91	220	東洋文化研究所	データベース「世界と日本」　[東洋文化研究所]	日本政治・国際関係等に関するデータベースが公開されています。	http://worldjpn.grips.ac.jp	http://worldjpn.grips.ac.jp				Institute for Advanced Studies on Asia	The World and Japan [Institute for Advanced Studies on Asia]	http://worldjpn.grips.ac.jp/indexPC-ENG.html	http://worldjpn.grips.ac.jp/indexPC-ENG.html	
94	220	東洋文化研究所	中国絵画所在情報データベース	世界中の中国絵画コレクションの所在データを検索できるデータベースです。画像は『中国絵画総合図録』を参照してください。	http://cpdb.ioc.u-tokyo.ac.jp/index2.html	http://cpdb.ioc.u-tokyo.ac.jp/index2.html				Institute for Advanced Studies on Asia	Location of Chinese Paintings Database	http://cpdb.ioc.u-tokyo.ac.jp/index2.html	http://cpdb.ioc.u-tokyo.ac.jp/index2.html	Japanese
95	220	東洋文化研究所	谷文晁派（写山楼）粉本・模本資料データベース	江戸時代後期に活躍した画家・谷文晁（1763-1840）一門の粉本（下書き、画稿、写生帳等）に関する画像データベースです。	http://cpdb.ioc.u-tokyo.ac.jp/edo/buncho.html	http://cpdb.ioc.u-tokyo.ac.jp/edo/buncho.html	谷文晁（たに ぶんちょう、宝暦13年9月9日（1763年10月15日） - 天保11年12月14日（1841年1月6日））は、江戸時代後期の日本の画家。名は正安。はじめ号は文朝・師陵、後に文晁とし字も兼ねた。通称は文五郎または直右衛門。別号には写山楼・画学斎・無二・一恕。薙髪して法眼位に叙されてからは文阿弥と号した。江戸下谷根岸の生まれ。	https://ja.wikipedia.org/wiki/%E8%B0%B7%E6%96%87%E6%99%81	https://ja.wikipedia.org/wiki/%E8%B0%B7%E6%96%87%E6%99%81	Institute for Advanced Studies on Asia	Database of Tani Bunchō School (Shazanro) Study Sketches and Copies 	http://cpdb.ioc.u-tokyo.ac.jp/edo/buncho.html	http://cpdb.ioc.u-tokyo.ac.jp/edo/buncho.html	Japanese
96	220	東洋文化研究所	江戸・明・古代プロジェクト　[東洋文化研究所]	東洋文化研究所附属東洋学研究情報センターホームページ内にある江戸・明・古代プロジェクトデータベース（「明代の図像資料」「我が国江戸期『左傳』『史記』の世界」「東アジアの亀趺」「江戸時代における外国法研究」）を公開するサイトです。	http://edo.ioc.u-tokyo.ac.jp/edo2/edo.cgi/	http://edo.ioc.u-tokyo.ac.jp/edo2/edo.cgi/				Institute for Advanced Studies on Asia	Constructing a Database for Materials Related to the Edo and Ming Periods, and the Studies in Japan of Ancient China [Institute for Advanced Studies on Asia]	http://edo.ioc.u-tokyo.ac.jp/edo2/edo.cgi/	http://edo.ioc.u-tokyo.ac.jp/edo2/edo.cgi/	Japanese
97	220	東洋文化研究所	アリー・ムバーラク 『エジプト新編地誌』 データベース 	アリー・ムバーラクによる『エジプト新編地誌』 を検索できるサイトです。	http://ricasdb.ioc.u-tokyo.ac.jp/ShinPenChiShi_Index.html	http://ricasdb.ioc.u-tokyo.ac.jp/ShinPenChiShi_Index.html				Institute for Advanced Studies on Asia	Database of Alī Mubārak, ""al-Khitat al Tawfīqīya al-Jadīda""	http://ricasdb.ioc.u-tokyo.ac.jp/ShinPenChiShi_Index.html	http://ricasdb.ioc.u-tokyo.ac.jp/ShinPenChiShi_Index.html	
98	220	東洋文化研究所	Parliamentary Records in Monarchical Egypt (エジプト議会議事録)	エジプト議会の「A Guide to Parliamentary Records in Monarchical Egypt」及び「The Whole Text of Parliamentary Records in Monarchical Egypt」を公開するサイトです。	http://ricasdb2.ioc.u-tokyo.ac.jp/egypt/script/	http://ricasdb2.ioc.u-tokyo.ac.jp/egypt/script/				Institute for Advanced Studies on Asia	Parliamentary Records in Monarchical Egypt	http://ricasdb2.ioc.u-tokyo.ac.jp/egypt/script/	http://ricasdb2.ioc.u-tokyo.ac.jp/egypt/script/	
99	220	東洋文化研究所	CARD：ヒンドゥー儀礼研究のための基礎資料	ヒンドゥー儀礼研究のための基礎資料を検索できるデータベースです。	http://card.ioc.u-tokyo.ac.jp/	http://card.ioc.u-tokyo.ac.jp/				Institute for Advanced Studies on Asia	CARD: Database for the Study of Hindu Rituals	http://card.ioc.u-tokyo.ac.jp/	http://card.ioc.u-tokyo.ac.jp/	
100	220	東洋文化研究所	關野貞大陸調査と現在	工学系研究科建築学専攻の関野貞整理古写真（関野貞大陸調査に関する写真）と東文研の山本讃七郎整理古写真の公開サイトです。	http://edo.ioc.u-tokyo.ac.jp/edomin/edomin.cgi/sekino/index.html	http://edo.ioc.u-tokyo.ac.jp/edomin/edomin.cgi/sekino/index.html	関野 貞（せきの ただし、慶応3年12月15日（1868年1月9日） - 昭和10年（1935年）7月29日[1]）は、日本の建築史学者、東大教授。文化財の保存に努めたことで知られる。	https://ja.wikipedia.org/wiki/%E9%96%A2%E9%87%8E%E8%B2%9E	https://ja.wikipedia.org/wiki/%E9%96%A2%E9%87%8E%E8%B2%9E	Institute for Advanced Studies on Asia	Sekino Tadashi, Tairiku Chosa to Ima [Current State of Research on the Continent]	http://edo.ioc.u-tokyo.ac.jp/edomin/edomin.cgi/sekino/index.html	http://edo.ioc.u-tokyo.ac.jp/edomin/edomin.cgi/sekino/index.html	Japanese
101	220	東洋文化研究所	インド史跡調査	東京大学インド史跡調査団撮影のインド・イスラーム史跡画像の公開サイトです。	http://www.ioc.u-tokyo.ac.jp/~islamarc/index.html	http://www.ioc.u-tokyo.ac.jp/~islamarc/index.html				Institute for Advanced Studies on Asia	Digital Archive in the collections of the Institute of Oriental Culture, the University of Tokyo. Mission for Indian History and Archaeology University of Tokyo in 1959-60 and 1961-62	http://www.ioc.u-tokyo.ac.jp/~islamarc/index.html	http://www.ioc.u-tokyo.ac.jp/~islamarc/index.html	
102	220	東洋文化研究所	山本讃七郎写真ガラス乾板写真データベース	明治期に東京および中国北京で写真館を営業していた写真師・山本讃七郎によるガラス乾板の写真画像データベースです。	http://kande0.ioc.u-tokyo.ac.jp/ap/yamamoto/yamatop.html	http://kande0.ioc.u-tokyo.ac.jp/ap/yamamoto/yamatop.html				Institute for Advanced Studies on Asia	Database of Photos taken by Yamamoto Sanshichiro on Glass Photographic Plates	http://kande0.ioc.u-tokyo.ac.jp/ap/yamamoto/yamatop.html	http://kande0.ioc.u-tokyo.ac.jp/ap/yamamoto/yamatop.html	Japanese
103	220	東洋文化研究所	清朝建築図様デジタルアーカイブ	清朝建築図様に関するデジタルアーカイブです。	http://kande0.ioc.u-tokyo.ac.jp/ap/chinese-archi/index.html	http://kande0.ioc.u-tokyo.ac.jp/ap/chinese-archi/index.html				Institute for Advanced Studies on Asia	Chinese Architectural and Construction Drawings from the Qing Dynasty, in the Collections of the Institute of Oriental Culture at the University of Tokyo			Japanese
104	220	東洋文化研究所	関野貞収集 中国碑碣拓本資料アーカイブ	関野貞が収集した中国碑碣拓本に関するアーカイブです。	http://kande0.ioc.u-tokyo.ac.jp/ap/takuhon/index.html	http://kande0.ioc.u-tokyo.ac.jp/ap/takuhon/index.html	関野 貞（せきの ただし、慶応3年12月15日（1868年1月9日） - 昭和10年（1935年）7月29日[1]）は、日本の建築史学者、東大教授。文化財の保存に努めたことで知られる。	https://ja.wikipedia.org/wiki/%E9%96%A2%E9%87%8E%E8%B2%9E	https://ja.wikipedia.org/wiki/%E9%96%A2%E9%87%8E%E8%B2%9E	Institute for Advanced Studies on Asia	Rubbings of Chinese Stela Collected by Sekino Tadashi	http://kande0.ioc.u-tokyo.ac.jp/ap/takuhon/index.html	http://kande0.ioc.u-tokyo.ac.jp/ap/takuhon/index.html	Japanese
105	220	東洋文化研究所	植民地期ビルマの土地関係資料写真データベース	植民地期ビルマの土地関係資料の画像データベースです。	http://edo.ioc.u-tokyo.ac.jp/edomin/edomin.cgi/hashi/index.html	http://edo.ioc.u-tokyo.ac.jp/edomin/edomin.cgi/hashi/index.html				Institute for Advanced Studies on Asia	Database of Land-Related Contract Documents in Colonial Burma (Myanmar)	http://edo.ioc.u-tokyo.ac.jp/edomin/edomin.cgi/hashi/index.html	http://edo.ioc.u-tokyo.ac.jp/edomin/edomin.cgi/hashi/index.html	Japanese
106	220	東洋文化研究所	東アジアの亀趺	亀趺（石碑の台である趺のうち亀形のもの）の画像、解説等の公開サイトです。	http://edo.ioc.u-tokyo.ac.jp/edomin/edomin.cgi/kihu/index.html	http://edo.ioc.u-tokyo.ac.jp/edomin/edomin.cgi/kihu/index.html				Institute for Advanced Studies on Asia	Turtle-Shaped Pedestals in Asia	http://edo.ioc.u-tokyo.ac.jp/edomin/edomin.cgi/kihu/index.html	http://edo.ioc.u-tokyo.ac.jp/edomin/edomin.cgi/kihu/index.html	Japanese
107	220	東洋文化研究所	東方文化学院旧蔵写真資料データベース	東方文化学院東京研究所旧蔵の写真ガラス乾板コレクションを中心としたデータベースです。	http://kande0.ioc.u-tokyo.ac.jp/ap/torinami_top/index.html	http://kande0.ioc.u-tokyo.ac.jp/ap/torinami_top/index.html				Institute for Advanced Studies on Asia	Database of Photographs Formerly Held by the Institute of Oriental Cultures	http://kande0.ioc.u-tokyo.ac.jp/ap/torinami_top/index.html	http://kande0.ioc.u-tokyo.ac.jp/ap/torinami_top/index.html	Japanese
108	220	東洋文化研究所	アジア・バロメーター統合データ	猪口孝名誉教授を中心にしたプロジェクトであるアジアバロメーターの2003年から2008年までのデータを統合したもので、32か国をカバーする、アジア最大規模のデータベースです。	https://ricas.ioc.u-tokyo.ac.jp/aasplatform/download/	https://ricas.ioc.u-tokyo.ac.jp/aasplatform/download/				Institute for Advanced Studies on Asia	AsiaBarometer Integrated Dataset	https://ricas.ioc.u-tokyo.ac.jp/aasplatform/download/	https://ricas.ioc.u-tokyo.ac.jp/aasplatform/download/	
109	220	東洋文化研究所	倉石武四郎博士講義ノートデジタルアーカイブス	東大文学部教授であり、中国古典学・中国語学・中国文学等を研究された倉石武四郎氏の直筆講義ノートの公開サイトです。	http://kuraishi.ioc.u-tokyo.ac.jp/	http://kuraishi.ioc.u-tokyo.ac.jp/	倉石 武四郎（くらいし たけしろう、1897年9月21日 - 1975年11月14日）は、日本の中国語学者・中国文学者。新潟県出身。新潟県立高田中学校を経て東京帝国大学文学部支那文学科卒業。京都帝国大学大学院で狩野直喜に師事する。1928年から二年間、北京で学ぶ。のち京都帝大、東京帝大教授（1940-）を併任する。戦後、東大文学部教授、1958年定年退官。清朝音韻学、現代中国文学、中国語学、教育など多方面に活躍。日中学院を主宰し、NHKの中国語講座にも寄与。『岩波中国語辞典』の編纂でも知られる。	https://ja.wikipedia.org/wiki/%E5%80%89%E7%9F%B3%E6%AD%A6%E5%9B%9B%E9%83%8E	https://ja.wikipedia.org/wiki/%E5%80%89%E7%9F%B3%E6%AD%A6%E5%9B%9B%E9%83%8E	Institute for Advanced Studies on Asia	Digital Archives of Lecture Notes by Dr. Takeshiro Kuraishi	http://kuraishi.ioc.u-tokyo.ac.jp/	http://kuraishi.ioc.u-tokyo.ac.jp/	Japanese
110	220	東洋文化研究所	アジア・デジタル展示館　[東洋文化研究所]	西域壁画断片など、東洋文化研究所が所蔵する様々な資料を公開するサイトです	http://ricas.ioc.u-tokyo.ac.jp/adeh.html	http://ricas.ioc.u-tokyo.ac.jp/adeh.html				Institute for Advanced Studies on Asia	The Asian Digital Exhibition Hall [Institute for Advanced Studies on Asia]	http://ricas.ioc.u-tokyo.ac.jp/adeh.html	http://ricas.ioc.u-tokyo.ac.jp/adeh.html	Japanese
